"DATE","PCON65Q4","PCON66Q1","PCON66Q2","PCON66Q3","PCON66Q4","PCON67Q1","PCON67Q2","PCON67Q3","PCON67Q4","PCON68Q1","PCON68Q2","PCON68Q3","PCON68Q4","PCON69Q1","PCON69Q2","PCON69Q3","PCON69Q4","PCON70Q1","PCON70Q2","PCON70Q3","PCON70Q4","PCON71Q1","PCON71Q2","PCON71Q3","PCON71Q4","PCON72Q1","PCON72Q2","PCON72Q3","PCON72Q4","PCON73Q1","PCON73Q2","PCON73Q3","PCON73Q4","PCON74Q1","PCON74Q2","PCON74Q3","PCON74Q4","PCON75Q1","PCON75Q2","PCON75Q3","PCON75Q4","PCON76Q1","PCON76Q2","PCON76Q3","PCON76Q4","PCON77Q1","PCON77Q2","PCON77Q3","PCON77Q4","PCON78Q1","PCON78Q2","PCON78Q3","PCON78Q4","PCON79Q1","PCON79Q2","PCON79Q3","PCON79Q4","PCON80Q1","PCON80Q2","PCON80Q3","PCON80Q4","PCON81Q1","PCON81Q2","PCON81Q3","PCON81Q4","PCON82Q1","PCON82Q2","PCON82Q3","PCON82Q4","PCON83Q1","PCON83Q2","PCON83Q3","PCON83Q4","PCON84Q1","PCON84Q2","PCON84Q3","PCON84Q4","PCON85Q1","PCON85Q2","PCON85Q3","PCON85Q4","PCON86Q1","PCON86Q2","PCON86Q3","PCON86Q4","PCON87Q1","PCON87Q2","PCON87Q3","PCON87Q4","PCON88Q1","PCON88Q2","PCON88Q3","PCON88Q4","PCON89Q1","PCON89Q2","PCON89Q3","PCON89Q4","PCON90Q1","PCON90Q2","PCON90Q3","PCON90Q4","PCON91Q1","PCON91Q2","PCON91Q3","PCON91Q4","PCON92Q1","PCON92Q2","PCON92Q3","PCON92Q4","PCON93Q1","PCON93Q2","PCON93Q3","PCON93Q4","PCON94Q1","PCON94Q2","PCON94Q3","PCON94Q4","PCON95Q1","PCON95Q2","PCON95Q3","PCON95Q4","PCON96Q1","PCON96Q2","PCON96Q3","PCON96Q4","PCON97Q1","PCON97Q2","PCON97Q3","PCON97Q4","PCON98Q1","PCON98Q2","PCON98Q3","PCON98Q4","PCON99Q1","PCON99Q2","PCON99Q3","PCON99Q4","PCON00Q1","PCON00Q2","PCON00Q3","PCON00Q4","PCON01Q1","PCON01Q2","PCON01Q3","PCON01Q4","PCON02Q1","PCON02Q2","PCON02Q3","PCON02Q4","PCON03Q1","PCON03Q2","PCON03Q3","PCON03Q4","PCON04Q1","PCON04Q2","PCON04Q3","PCON04Q4","PCON05Q1","PCON05Q2","PCON05Q3","PCON05Q4","PCON06Q1","PCON06Q2","PCON06Q3","PCON06Q4","PCON07Q1","PCON07Q2","PCON07Q3","PCON07Q4","PCON08Q1","PCON08Q2","PCON08Q3","PCON08Q4","PCON09Q1","PCON09Q2","PCON09Q3","PCON09Q4","PCON10Q1","PCON10Q2","PCON10Q3","PCON10Q4","PCON11Q1","PCON11Q2","PCON11Q3","PCON11Q4","PCON12Q1","PCON12Q2","PCON12Q3","PCON12Q4","PCON13Q1","PCON13Q2","PCON13Q3","PCON13Q4","PCON14Q1","PCON14Q2","PCON14Q3","PCON14Q4","PCON15Q1","PCON15Q2","PCON15Q3","PCON15Q4"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","107.693","107.599","107.599","107.8416","107.8416","107.8416","107.8416","107.6605","107.6605","107.6605","107.6605","107.6605","107.6605","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","100.2349","90.0051","90.0051","90.0051","90.0051","90.0051","90.0051","90.0051","90.0051","90.0463","90.0463","90.0463","90.0463","90.0463","90.0463","90.0463","90.0463","83.3591","83.3591","83.3591","83.3591","83.362","83.362","83.362","83.362","83.362","83.362"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.1731","108.1104","108.3629","108.3629","108.3629","108.3629","108.2559","108.2559","108.2559","108.2559","108.2559","108.2559","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","100.6828","90.505","90.505","90.505","90.505","90.505","90.505","90.505","90.505","90.546","90.546","90.546","90.546","90.546","90.546","90.546","90.546","83.8201","83.8201","83.8201","83.8201","83.825","83.825","83.825","83.825","83.825","83.825"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","108.9808","109.2213","109.2213","109.2213","109.2213","109.148","109.148","109.148","109.148","109.148","109.148","101.4721","101.4721","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","101.4986","91.1393","91.1393","91.1393","91.1393","91.1393","91.1393","91.1393","91.1393","91.1805","91.1805","91.1805","91.1805","91.1805","91.1805","91.1805","91.1805","84.3809","84.3809","84.3809","84.3809","84.3859","84.3859","84.3859","84.3859","84.3859","84.3859"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.6909","109.5856","109.5856","109.5856","109.6377","109.6377","109.6377","109.6377","109.6377","109.6377","102.1129","102.1129","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","102.1426","91.5765","91.5765","91.5765","91.5765","91.5765","91.5765","91.5765","91.5765","91.6178","91.6178","91.6178","91.6178","91.6178","91.6178","91.6178","91.6178","84.7837","84.7837","84.7837","84.7837","84.7892","84.7892","84.7892","84.7892","84.7892","84.7892"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.4792","109.5237","109.5237","109.6187","109.6187","109.6187","109.6187","109.6187","109.6187","102.2291","102.2291","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","102.2897","91.5916","91.5916","91.5916","91.5916","91.5916","91.5916","91.5916","91.5916","91.6327","91.6327","91.6327","91.6327","91.6327","91.6327","91.6327","91.6327","84.8501","84.8501","84.8501","84.8501","84.8552","84.8552","84.8552","84.8552","84.8552","84.8552"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.7512","109.7534","109.8376","109.8376","109.8376","109.8376","109.8376","109.8376","102.3316","102.3316","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","102.4339","91.6419","91.6419","91.6419","91.6419","91.6419","91.6419","91.6419","91.6419","91.6835","91.6835","91.6835","91.6835","91.6835","91.6835","91.6835","91.6835","84.9067","84.9067","84.9067","84.9067","84.9102","84.9102","84.9102","84.9102","84.9102","84.9102"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","109.9189","110.1385","110.1385","110.1385","110.1385","110.1385","110.1385","102.5045","102.5045","102.6554","102.6554","102.6554","102.6554","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","102.671","91.8528","91.8528","91.8528","91.8528","91.8528","91.8528","91.8528","91.8528","91.8943","91.8943","91.8943","91.8943","91.8943","91.8943","91.8943","91.8943","85.0616","85.0616","85.0616","85.0616","85.0644","85.0644","85.0644","85.0644","85.0644","85.0644"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","110.834","110.8874","110.8874","110.8874","110.8874","110.8874","103.2423","103.2423","103.3821","103.3821","103.3821","103.3821","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","103.3811","92.568","92.568","92.568","92.568","92.568","92.568","92.568","92.568","92.6108","92.6108","92.6108","92.6108","92.6108","92.6108","92.6108","92.6108","85.7178","85.7178","85.7178","85.7178","85.7191","85.7191","85.7191","85.7191","85.7191","85.7191"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.398","111.3587","111.3587","111.3587","111.3587","103.7574","103.7574","103.8896","103.8896","103.8896","103.8896","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","103.8382","93.0353","93.0353","93.0353","93.0353","93.0353","93.0353","93.0353","93.0353","93.078","93.078","93.078","93.078","93.078","93.078","93.078","93.078","86.152","86.152","86.152","86.152","86.1509","86.1509","86.1509","86.1509","86.1509","86.1509"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","111.8946","111.8637","111.8637","111.8637","104.1993","104.1993","104.2449","104.2449","104.2449","104.2449","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","104.2654","93.4733","93.4733","93.4733","93.4733","93.4733","93.4733","93.4733","93.4733","93.5161","93.5161","93.5161","93.5161","93.5161","93.5161","93.5161","93.5161","86.5442","86.5442","86.5442","86.5442","86.5443","86.5443","86.5443","86.5443","86.5443","86.5443"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.6462","112.616","112.616","104.9226","104.9226","105.0758","105.0758","105.0758","105.0758","105.0471","105.0471","105.0471","105.0471","105.055","105.055","105.055","105.055","105.055","105.055","105.055","105.055","105.055","105.055","105.055","105.055","94.147","94.147","94.147","94.147","94.147","94.147","94.147","94.147","94.188","94.188","94.188","94.188","94.188","94.188","94.188","94.188","87.1548","87.1548","87.1548","87.1548","87.1564","87.1564","87.1564","87.1564","87.1564","87.1564"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","112.8635","112.841","105.0602","105.0602","105.2644","105.2644","105.2644","105.2644","105.2158","105.2158","105.2158","105.2158","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","105.2295","94.218","94.218","94.218","94.218","94.218","94.218","94.218","94.218","94.2584","94.2584","94.2584","94.2584","94.2584","94.2584","94.2584","94.2584","87.2317","87.2317","87.2317","87.2317","87.2308","87.2308","87.2308","87.2308","87.2308","87.2308"
