"DATE","NPI65Q4","NPI66Q1","NPI66Q2","NPI66Q3","NPI66Q4","NPI67Q1","NPI67Q2","NPI67Q3","NPI67Q4","NPI68Q1","NPI68Q2","NPI68Q3","NPI68Q4","NPI69Q1","NPI69Q2","NPI69Q3","NPI69Q4","NPI70Q1","NPI70Q2","NPI70Q3","NPI70Q4","NPI71Q1","NPI71Q2","NPI71Q3","NPI71Q4","NPI72Q1","NPI72Q2","NPI72Q3","NPI72Q4","NPI73Q1","NPI73Q2","NPI73Q3","NPI73Q4","NPI74Q1","NPI74Q2","NPI74Q3","NPI74Q4","NPI75Q1","NPI75Q2","NPI75Q3","NPI75Q4","NPI76Q1","NPI76Q2","NPI76Q3","NPI76Q4","NPI77Q1","NPI77Q2","NPI77Q3","NPI77Q4","NPI78Q1","NPI78Q2","NPI78Q3","NPI78Q4","NPI79Q1","NPI79Q2","NPI79Q3","NPI79Q4","NPI80Q1","NPI80Q2","NPI80Q3","NPI80Q4","NPI81Q1","NPI81Q2","NPI81Q3","NPI81Q4","NPI82Q1","NPI82Q2","NPI82Q3","NPI82Q4","NPI83Q1","NPI83Q2","NPI83Q3","NPI83Q4","NPI84Q1","NPI84Q2","NPI84Q3","NPI84Q4","NPI85Q1","NPI85Q2","NPI85Q3","NPI85Q4","NPI86Q1","NPI86Q2","NPI86Q3","NPI86Q4","NPI87Q1","NPI87Q2","NPI87Q3","NPI87Q4","NPI88Q1","NPI88Q2","NPI88Q3","NPI88Q4","NPI89Q1","NPI89Q2","NPI89Q3","NPI89Q4","NPI90Q1","NPI90Q2","NPI90Q3","NPI90Q4","NPI91Q1","NPI91Q2","NPI91Q3","NPI91Q4","NPI92Q1","NPI92Q2","NPI92Q3","NPI92Q4","NPI93Q1","NPI93Q2","NPI93Q3","NPI93Q4","NPI94Q1","NPI94Q2","NPI94Q3","NPI94Q4","NPI95Q1","NPI95Q2","NPI95Q3","NPI95Q4","NPI96Q1","NPI96Q2","NPI96Q3","NPI96Q4","NPI97Q1","NPI97Q2","NPI97Q3","NPI97Q4","NPI98Q1","NPI98Q2","NPI98Q3","NPI98Q4","NPI99Q1","NPI99Q2","NPI99Q3","NPI99Q4","NPI00Q1","NPI00Q2","NPI00Q3","NPI00Q4","NPI01Q1","NPI01Q2","NPI01Q3","NPI01Q4","NPI02Q1","NPI02Q2","NPI02Q3","NPI02Q4","NPI03Q1","NPI03Q2","NPI03Q3","NPI03Q4","NPI04Q1","NPI04Q2","NPI04Q3","NPI04Q4","NPI05Q1","NPI05Q2","NPI05Q3","NPI05Q4","NPI06Q1","NPI06Q2","NPI06Q3","NPI06Q4","NPI07Q1","NPI07Q2","NPI07Q3","NPI07Q4","NPI08Q1","NPI08Q2","NPI08Q3","NPI08Q4","NPI09Q1","NPI09Q2","NPI09Q3","NPI09Q4","NPI10Q1","NPI10Q2","NPI10Q3","NPI10Q4","NPI11Q1","NPI11Q2","NPI11Q3","NPI11Q4","NPI12Q1","NPI12Q2","NPI12Q3","NPI12Q4","NPI13Q1","NPI13Q2","NPI13Q3","NPI13Q4","NPI14Q1","NPI14Q2","NPI14Q3","NPI14Q4","NPI15Q1","NPI15Q2"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","8992.4","8993.3","8958.9","8958.9","8958.9","8944.0","8944.0","8895.7","8895.7","8895.7","8895.7","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","8895.4","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9074.6","9169.6","9169.6","9169.6","9169.6","9169.6","9169.6","9169.6","9169.6"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9081.6","9039.9","9012.5","9012.5","8981.3","8981.3","8919.2","8919.2","8919.2","8919.2","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","8925.5","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9126.8","9239.6","9239.6","9239.6","9239.6","9239.6","9239.6","9239.6","9239.6"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9127.8","9094.8","9080.2","9048.7","9048.7","9002.2","9002.2","9002.2","9002.2","9013.7","9013.7","9013.7","9013.7","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","8998.2","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9194.5","9296.9","9296.9","9296.9","9296.9","9296.0","9296.0","9296.0","9296.0"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9169.2","9156.0","9145.9","9145.9","9105.7","9105.7","9105.7","9105.7","9118.6","9118.6","9118.6","9118.6","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9111.3","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9321.1","9420.8","9420.8","9420.8","9420.8","9419.9","9419.9","9419.9","9419.9"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9247.0","9242.5","9256.3","9209.3","9209.3","9209.3","9209.3","9215.4","9215.4","9215.4","9215.4","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9203.6","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9418.7","9546.8","9546.8","9546.8","9546.8","9545.8","9545.8","9545.8","9545.8"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9312.6","9363.9","9330.0","9330.0","9330.0","9330.0","9328.7","9328.7","9328.7","9328.7","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9341.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9578.3","9685.8","9685.8","9685.8","9685.8","9684.9","9684.9","9684.9","9684.9"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9492.8","9465.4","9445.0","9445.0","9445.0","9484.8","9484.8","9484.8","9484.8","9497.7","9497.7","9497.7","9497.7","9482.8","9482.8","9482.8","9482.8","9482.8","9482.8","9482.8","9482.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9679.8","9803.7","9803.7","9803.7","9803.7","9802.8","9802.8","9802.8","9802.8"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9614.8","9583.4","9592.7","9592.7","9614.3","9614.3","9614.3","9614.3","9640.5","9640.5","9640.5","9640.5","9629.6","9629.6","9629.6","9629.6","9629.6","9629.6","9629.6","9629.6","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9847.1","9967.7","9967.7","9967.7","9967.7","9966.8","9966.8","9966.8","9966.8"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9654.8","9674.3","9700.4","9729.2","9729.2","9729.2","9729.2","9767.9","9767.9","9767.9","9767.9","9770.9","9770.9","9770.9","9770.9","9770.9","9770.9","9770.9","9770.9","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","9999.1","10106.8","10106.8","10106.8","10106.8","10105.8","10105.8","10105.8","10105.8"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","9924.6","9953.8","10024.8","10024.8","10024.8","10024.8","10019.4","10019.4","10019.4","10019.4","10025.5","10025.5","10025.5","10025.5","10025.5","10025.5","10025.5","10025.5","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10223.1","10318.6","10318.6","10318.6","10318.6","10317.6","10317.6","10317.6","10317.6"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10012.5","10089.2","10073.4","10073.4","10073.4","10048.8","10048.8","10048.8","10048.8","10074.1","10074.1","10074.1","10074.1","10044.5","10044.5","10044.5","10044.5","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10238.6","10355.3","10355.3","10355.3","10355.3","10354.3","10354.3","10354.3","10354.3"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","10232.2","10221.2","10185.7","10185.7","10161.5","10161.5","10161.5","10161.5","10234.1","10234.1","10234.1","10234.1","10184.4","10184.4","10184.4","10184.4","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10386.7","10514.8","10514.8","10514.8","10514.8","10513.8","10513.8","10513.8","10513.8"
