"DATE","NCPROFATW00M1","NCPROFATW00M2","NCPROFATW00M3","NCPROFATW00M4","NCPROFATW00M5","NCPROFATW00M6","NCPROFATW00M7","NCPROFATW00M8","NCPROFATW00M9","NCPROFATW00M10","NCPROFATW00M11","NCPROFATW00M12","NCPROFATW01M1","NCPROFATW01M2","NCPROFATW01M3","NCPROFATW01M4","NCPROFATW01M5","NCPROFATW01M6","NCPROFATW01M7","NCPROFATW01M8","NCPROFATW01M9","NCPROFATW01M10","NCPROFATW01M11","NCPROFATW01M12","NCPROFATW02M1","NCPROFATW02M2","NCPROFATW02M3","NCPROFATW02M4","NCPROFATW02M5","NCPROFATW02M6","NCPROFATW02M7","NCPROFATW02M8","NCPROFATW02M9","NCPROFATW02M10","NCPROFATW02M11","NCPROFATW02M12","NCPROFATW03M1","NCPROFATW03M2","NCPROFATW03M3","NCPROFATW03M4","NCPROFATW03M5","NCPROFATW03M6","NCPROFATW03M7","NCPROFATW03M8","NCPROFATW03M9","NCPROFATW03M10","NCPROFATW03M11","NCPROFATW03M12","NCPROFATW04M1","NCPROFATW04M2","NCPROFATW04M3","NCPROFATW04M4","NCPROFATW04M5","NCPROFATW04M6","NCPROFATW04M7","NCPROFATW04M8","NCPROFATW04M9","NCPROFATW04M10","NCPROFATW04M11","NCPROFATW04M12","NCPROFATW05M1","NCPROFATW05M2","NCPROFATW05M3","NCPROFATW05M4","NCPROFATW05M5","NCPROFATW05M6","NCPROFATW05M7","NCPROFATW05M8","NCPROFATW05M9","NCPROFATW05M10","NCPROFATW05M11","NCPROFATW05M12","NCPROFATW06M1","NCPROFATW06M2","NCPROFATW06M3","NCPROFATW06M4","NCPROFATW06M5","NCPROFATW06M6","NCPROFATW06M7","NCPROFATW06M8","NCPROFATW06M9","NCPROFATW06M10","NCPROFATW06M11","NCPROFATW06M12","NCPROFATW07M1","NCPROFATW07M2","NCPROFATW07M3","NCPROFATW07M4","NCPROFATW07M5","NCPROFATW07M6","NCPROFATW07M7","NCPROFATW07M8","NCPROFATW07M9","NCPROFATW07M10","NCPROFATW07M11","NCPROFATW07M12","NCPROFATW08M1","NCPROFATW08M2","NCPROFATW08M3","NCPROFATW08M4","NCPROFATW08M5","NCPROFATW08M6","NCPROFATW08M7","NCPROFATW08M8","NCPROFATW08M9","NCPROFATW08M10","NCPROFATW08M11","NCPROFATW08M12","NCPROFATW09M1","NCPROFATW09M2","NCPROFATW09M3","NCPROFATW09M4","NCPROFATW09M5","NCPROFATW09M6","NCPROFATW09M7","NCPROFATW09M8","NCPROFATW09M9","NCPROFATW09M10","NCPROFATW09M11","NCPROFATW09M12"
"1990:Q1","268.7","268.7","268.7","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","269.5","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","295.7","#N/A","288.0","288.0","288.0","288.0"
"1990:Q2","284.8","284.8","284.8","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","285.9","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","311.5","#N/A","307.5","307.5","307.5","307.5"
"1990:Q3","252.5","252.5","252.5","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","253.9","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","277.4","#N/A","277.1","277.1","277.1","277.1"
"1990:Q4","261.1","261.1","261.1","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","262.6","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","284.9","#N/A","283.5","283.5","283.5","283.5"
"1991:Q1","301.9","301.9","301.9","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","303.1","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","321.0","#N/A","320.7","320.7","320.7","320.7"
"1991:Q2","295.7","295.7","295.7","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","296.6","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","312.0","#N/A","319.0","319.0","319.0","319.0"
"1991:Q3","291.8","291.8","291.8","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","292.2","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","306.7","#N/A","315.8","315.8","315.8","315.8"
"1991:Q4","296.9","296.9","296.9","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","298.7","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","310.8","#N/A","319.2","319.2","319.2","319.2"
"1992:Q1","324.1","324.1","324.1","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","325.4","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","342.6","#N/A","342.8","342.8","342.8","342.8"
"1992:Q2","316.7","316.7","316.7","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","318.4","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","338.9","#N/A","348.9","348.9","348.9","348.9"
"1992:Q3","271.6","271.6","271.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","272.6","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","293.8","#N/A","336.5","336.5","336.5","336.5"
"1992:Q4","322.6","322.6","322.6","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","323.3","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","#N/A","361.9","361.9","361.9","361.9"
"1993:Q1","320.7","320.7","320.7","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","321.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","347.4","#N/A","351.2","351.2","351.2","351.2"
"1993:Q2","337.4","337.4","337.4","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","338.1","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","364.8","#N/A","363.6","363.6","363.6","363.6"
"1993:Q3","345.4","345.4","345.4","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","346.2","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","#N/A","381.3","381.3","381.3","381.3"
"1993:Q4","373.8","373.8","373.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","374.8","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","399.6","#N/A","394.6","394.6","394.6","394.6"
"1994:Q1","332.1","332.1","332.1","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","333.4","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","354.8","#N/A","415.9","415.9","415.9","415.9"
"1994:Q2","385.5","385.5","385.5","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","386.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","407.4","#N/A","426.4","426.4","426.4","426.4"
"1994:Q3","403.6","403.6","403.6","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","404.1","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","423.7","#N/A","442.0","442.0","442.0","442.0"
"1994:Q4","421.9","421.9","421.9","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","422.0","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","440.4","#N/A","456.0","456.0","456.0","456.0"
"1995:Q1","426.4","426.4","426.4","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","427.0","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","446.4","457.3","457.3","457.3","457.3","457.3"
"1995:Q2","446.1","446.1","446.1","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","446.7","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","467.4","487.4","487.4","487.4","487.4","487.4"
